NAME,SEASON,AGE,GP,TEAM,POS,MpG,PpG,RpG,ApG,SpG,BpG,TOpG,FPpG
THOMAS BRYANT,2021,24.7,27,Was,C-F,16.3,7.4,4.0,0.9,0.22,0.7800000000000001,0.7,15.849999999999998
THOMAS BRYANT,2022,25.7,59,Lal,C-F,18.249152542372883,9.81186440677966,5.7322033898305085,0.5169491525423728,0.23898305084745763,0.5389830508474576,0.6694915254237288,20.564237288135594
THOMAS BRYANT,2023,26.7,38,Mia,C-F,11.6,5.7,3.6999999999999997,0.6,0.3,0.4,0.6,12.540000000000001
THOMAS BRYANT,2024,27.7,66,Ind,C-F,14.554545454545455,6.4757575757575765,3.793939393939394,0.8242424242424242,0.4393939393939394,0.6454545454545455,0.45454545454545453,15.064848484848484
THON MAKER,2020,20.0,8,Cle,F-C,9.6,3.8,2.3,0.5,0.25,0.5,0.38,9.179999999999998
TIDJANE SALAUN,2024,19.7,60,Cha,F,20.7,5.9,4.7,1.2,0.5,0.2,1.0,14.44
TIM FRAZIER,2020,30.54,5,Mem,G,12.4,1.6,1.6,3.2,0.4,0.2,0.8,9.319999999999999
TIM FRAZIER,2021,31.44,12,Orl,G,17.349999999999998,3.25,1.5833333333333333,2.8333333333333335,0.25,0.08333333333333333,1.25,9.15
TIM HARDAWAY JR,2020,29.17,70,Dal,G-F,28.4,16.6,3.3,1.8,0.44,0.16,0.91,24.150000000000002
TIM HARDAWAY JR,2021,30.07,42,Dal,G-F,29.6,14.2,3.7,2.2,0.9000000000000001,0.14,0.81,24.250000000000004
TIM HARDAWAY JR,2022,31.099999999999998,71,Dal,G-F,30.300000000000004,14.4,3.5,1.8,0.7,0.2,0.8,27.400000000000002
TIM HARDAWAY JR,2023,32.1,79,Dal,G-F,26.800000000000004,14.400000000000002,3.2,1.8000000000000003,0.5,0.1,0.9000000000000001,21.840000000000003
TIM HARDAWAY JR,2024,33.1,77,Det,G-F,28.0,11.0,2.4,1.6,0.5,0.1,0.6,17.48
TIMMY ALLEN,2023,24.3,5,Mem,F,25.1,2.6,3.4,1.0,0.8,0.0,0.4,10.18
TIMOTHE LUWAWU-CABARROT,2020,26.020000000000003,58,Bro,G-F,18.1,6.4,2.2,1.2,0.57,0.1,0.74,12.110000000000001
TIMOTHE LUWAWU-CABARROT,2021,26.92,52,Atl,G-F,13.2,4.4,1.6,0.8,0.35,0.12000000000000001,0.38,8.549999999999999
TJ LEAF,2020,24.05,7,Por,F,5.1,1.7,0.7,0.1,0.29,0.14,0.29,3.69
TJ MCCONNELL,2020,29.14,69,Ind,G,26.0,8.6,3.7,6.6,1.86,0.33,1.9600000000000002,27.549999999999994
TJ MCCONNELL,2021,30.039999999999996,27,Ind,G,24.2,8.5,3.3,4.9,1.11,0.37,1.07,23.18
TJ MCCONNELL,2022,31.0,75,Ind,G,20.4,8.7,3.1,5.3,1.1,0.1,1.9,20.27
TJ MCCONNELL,2023,32.1,71,Ind,G,18.2,10.2,2.7,5.5,1.0,0.1,1.5,23.49
TJ MCCONNELL,2024,33.1,79,Ind,G,17.9,9.1,2.4,4.4,1.1,0.3,1.4,21.380000000000003
TJ WARREN,2020,27.7,4,Ind,F,29.4,15.5,3.5,1.3,0.5,0.0,1.0,22.15
TJ WARREN,2022,29.6,42,Bro,F,16.385714285714286,7.480952380952381,2.9142857142857146,0.9476190476190476,0.5238095238095238,0.3,0.5095238095238095,14.804285714285713
TJ WARREN,2023,30.6,11,Min,F,11.3,3.7,2.0,0.8,0.4,0.1,0.4,8.4
TOBIAS HARRIS,2020,28.84,62,Phi,F,32.5,19.5,6.8,3.5,0.89,0.82,1.73,36.31
TOBIAS HARRIS,2021,29.74,73,Phi,F,34.8,17.2,6.8,3.4,0.64,0.59,1.59,32.56
TOBIAS HARRIS,2022,30.699999999999996,74,Phi,F,32.9,14.7,5.7,2.5,0.9000000000000001,0.5,1.2,27.39
TOBIAS HARRIS,2023,31.7,70,Phi,F,33.8,17.2,6.5,3.1,1.0,0.7,1.3,33.45
TOBIAS HARRIS,2024,32.7,73,Det,F,31.6,13.7,5.9,2.2,1.0,0.8,1.2,28.28000000000001
TOLU SMITH,2024,24.7,1,Det,F,22.4,14.0,8.0,0.0,0.0,0.0,2.0,21.6
TOMAS SATORANSKY,2020,29.55,58,Chi,G,22.5,7.7,2.4,4.7,0.69,0.24,1.66,18.76
TOMAS SATORANSKY,2021,30.45,55,Nor,G,16.454545454545453,3.6436363636363636,2.3018181818181818,3.356363636363637,0.528,0.08945454545454545,0.8389090909090909,12.453818181818178
TONY BRADLEY,2020,23.35,42,Okc,C-F,16.285714285714285,7.176190476190476,5.671428571428571,0.8999999999999999,0.3576190476190476,0.7128571428571429,0.7871428571428571,17.756190476190476
TONY BRADLEY,2021,24.26,55,Chi,C-F,10.0,3.0,3.4,0.5,0.2,0.6,0.62,9.610000000000001
TONY BRADLEY,2022,25.3,12,Chi,C-F,2.7999999999999994,1.6000000000000003,0.9,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,6.03
TONY BRADLEY,2024,27.3,14,Ind,C-F,8.1,4.4,3.0,0.4,0.1,0.6,0.4,10.299999999999999
TONY SNELL,2020,29.52,47,Atl,G,21.1,5.3,2.4,1.3,0.28,0.23,0.45000000000000007,11.21
TONY SNELL,2021,30.419999999999998,53,Por,G,15.532075471698114,3.5339622641509436,1.9566037735849058,0.5716981132075472,0.30056603773584906,0.16584905660377358,0.35792452830188676,7.780754716981132
TORREY CRAIG,2020,30.41,50,Pho,F,16.064,5.507999999999999,3.9359999999999995,0.9640000000000001,0.5576,0.518,0.504,14.4
TORREY CRAIG,2021,31.31,78,Ind,F,20.473076923076924,6.638461538461538,3.9730769230769227,1.1346153846153846,0.5876923076923077,0.46,0.856923076923077,15.39423076923077
TORREY CRAIG,2022,32.3,79,Pho,F,24.7,7.4,5.4,1.5,0.6,0.8,0.9000000000000001,19.130000000000003
TORREY CRAIG,2023,33.3,53,Chi,F,19.8,5.7,4.1,1.1,0.6,0.4000000000000001,0.6,14.67
TORREY CRAIG,2024,34.3,26,Bos,F,12.042307692307693,4.153846153846154,2.8,0.6653846153846152,0.3307692307692308,0.4269230769230769,0.3269230769230769,10.458076923076923
TOSAN EVBUOMWAN,2023,23.2,17,Det,F,21.558823529411764,5.9411764705882355,3.5,0.9647058823529411,0.38235294117647056,0.3,0.5294117647058824,13.105882352941176
TOSAN EVBUOMWAN,2024,24.2,28,Bro,F,23.8,9.5,4.3,2.0,0.9,0.4,1.4,20.16
TOUMANI CAMARA,2023,23.9,70,Por,F,24.8,7.5,4.9,1.2,0.9,0.5,1.2,18.18
TOUMANI CAMARA,2024,24.9,78,Por,F,32.7,11.3,5.8,2.2,1.5,0.6,1.4,26.460000000000008
TRAE YOUNG,2020,22.66,63,Atl,G,33.7,25.3,3.9,9.4,0.84,0.17,4.14,42.97
TRAE YOUNG,2021,23.56,76,Atl,G,34.9,28.400000000000002,3.6999999999999997,9.7,0.96,0.09,3.99,46.55
TRAE YOUNG,2022,24.6,73,Atl,G,34.8,26.2,3.0,10.2,1.1,0.1,4.1,45.19999999999999
TRAE YOUNG,2023,25.6,54,Atl,G,36.0,25.7,2.8,10.8,1.3,0.2,4.4,45.36000000000001
TRAE YOUNG,2024,26.6,76,Atl,G,36.0,24.2,3.1,11.6,1.2,0.2,4.7,44.81999999999999
TRAYCE JACKSON-DAVIS,2023,24.1,68,Gol,F,16.6,7.9,5.0,1.2,0.4,1.1,0.7,19.5
TRAYCE JACKSON-DAVIS,2024,25.1,62,Gol,F,15.6,6.6,5.0,1.7,0.4,0.6,0.7,17.45
TRAYVON PALMER,2021,27.41,1,Det,G,16.8,0.0,2.0,0.0,0.0,0.0,1.0,1.4
TRE JONES,2020,21.35,37,San,G,7.299999999999999,2.5,0.6,1.1,0.22000000000000003,0.0,0.35,5.180000000000001
TRE JONES,2021,22.26,69,San,G,16.6,6.0,2.2,3.4,0.61,0.1,0.67,15.200000000000003
TRE JONES,2022,23.3,68,San,G,29.2,12.9,3.6,6.6,1.3,0.1,1.6,30.91999999999999
TRE JONES,2023,24.3,77,San,G,27.700000000000003,10.0,3.7999999999999994,6.2,1.0,0.1,1.5,25.66
TRE JONES,2024,25.3,46,San,G,19.7,7.178260869565219,2.5304347826086957,4.1695652173913045,0.7956521739130435,0.2391304347826087,0.8,18.773478260869563
TRE MANN,2021,21.18,60,Okc,G,22.8,10.4,2.9,1.5,0.78,0.2,1.18,17.890000000000004
TRE MANN,2022,22.2,67,Okc,G,17.7,7.699999999999999,2.3,1.8,0.6,0.2,0.9,14.959999999999999
TRE MANN,2023,23.200000000000003,41,Cha,G,24.087804878048782,9.33170731707317,3.6439024390243904,4.0268292682926825,1.224390243902439,0.06829268292682927,1.5878048780487803,22.03487804878049
TRE MANN,2024,24.199999999999996,13,Cha,G,24.5,14.099999999999998,2.8999999999999995,3.0,0.5,0.3,1.9,22.58
TREMONT WATERS,2020,23.35,26,Bos,G,9.1,3.8,0.8,2.4,0.58,0.04,1.04,9.18
TREMONT WATERS,2021,24.25,3,Tor,G,16.766666666666666,3.3333333333333335,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.0,1.3333333333333333,12.1
TRENDON WATFORD,2021,21.42,48,Por,F,18.1,7.599999999999999,4.1,1.7,0.54,0.58,0.92,17.509999999999998
TRENDON WATFORD,2022,22.4,62,Por,F,19.1,7.4,3.8,2.1,0.5,0.2,1.1,16.11
TRENDON WATFORD,2023,23.4,63,Bro,F,13.6,6.9,3.1,1.3,0.4,0.3,1.0,13.67
TRENDON WATFORD,2024,24.4,44,Bro,G-F,20.7,10.2,3.6,2.6,0.6,0.3,1.9,19.220000000000002
TRENT FORREST,2020,22.93,30,Uta,G,10.1,2.9,1.5,1.5,0.3,0.13,0.7,7.54
TRENT FORREST,2021,23.83,60,Uta,G,12.8,3.3,1.7,1.8,0.5,0.1,0.8,9.04
TRENT FORREST,2022,24.8,23,Atl,G,12.0,2.3,1.6,1.7,0.3,0.1,0.7,6.969999999999999
TRENT FORREST,2023,25.8,38,Atl,G,10.9,2.2,1.3,2.4,0.3,0.1,0.5,8.06
TRENTYN FLOWERS,2024,20.1,6,Lac,F,4.5,1.8,0.6999999999999998,0.0,0.0,0.0,0.20000000000000004,2.44
TREVELIN QUEEN,2021,20.0,10,Hou,G,7.4,4.3,1.6,0.4,0.5,0.1,0.7,7.92
TREVELIN QUEEN,2022,26.1,7,Ind,G,10.0,3.0,2.4,0.9,0.3,0.7,1.0,9.83
TREVELIN QUEEN,2023,27.1,14,Orl,G,11.8,2.9,1.4,1.3,0.5,0.4,0.5,8.73
TREVELIN QUEEN,2024,28.1,31,Orl,G,13.9,4.9,1.7,1.2,1.0,0.3,0.7,11.940000000000001
TREVON SCOTT,2021,25.37,2,Cle,F,5.7,3.0,1.0,0.0,0.5,0.5,0.0,7.2
TREVOR ARIZA,2020,35.88,30,Mia,F,28.0,9.4,4.8,1.8,1.0,0.6,0.7,21.96
TREVOR ARIZA,2021,36.78,24,Lal,F,19.3,4.0,3.4,1.1,0.5,0.25,0.46,11.520000000000001
TREVOR HUDGINS,2022,24.0,5,Hou,G,5.7,1.8,0.0,0.6,0.0,0.0,0.2,2.8
TREVOR KEELS,2022,19.6,3,Nyk,G,2.7000000000000006,1.0,0.6999999999999998,0.0,0.0,0.0,0.0,2.1399999999999997
TREY ALEXANDER,2024,22.0,23,Den,G,5.0,1.4,0.5,0.5,0.1,0.0,0.2,2.85
TREY BURKE,2020,28.51,62,Dal,G,14.7,6.6,0.9,1.3,0.6,0.1,0.53,11.200000000000001
TREY BURKE,2021,29.41,42,Dal,G,10.5,5.1,0.8,1.4,0.29,0.0,0.62,8.41
TREY JEMISON,2023,24.399999999999995,25,Mem,C,22.971999999999998,6.808000000000001,5.376,1.1039999999999999,0.46,1.1039999999999999,1.42,18.187199999999997
TREY JEMISON,2024,25.4,38,Lal,C,10.342105263157896,2.5157894736842104,2.8,0.4263157894736842,0.22631578947368425,0.4,0.6,7.7942105263157915
TREY LYLES,2020,25.53,23,San,F,15.6,5.0,3.7,0.6,0.26,0.04,0.26,10.98
TREY LYLES,2021,26.43,75,Det,F,20.488,10.463999999999999,5.055999999999999,1.1640000000000001,0.3852,0.42680000000000007,0.9736000000000001,19.7396
TREY LYLES,2022,27.4,74,Sac,F,16.9,7.6,4.1,0.9000000000000001,0.4,0.4,0.9000000000000001,15.069999999999999
TREY LYLES,2023,28.4,58,Sac,F,20.0,7.2,4.4,1.2,0.3,0.3,0.7,15.380000000000003
TREY LYLES,2024,29.4,69,Sac,F,19.6,6.5,4.6,1.2,0.6,0.3,0.6,15.92
TREY MURPHY III,2021,21.81,62,Nor,F,13.9,5.4,2.4,0.6,0.37,0.11,0.26,10.360000000000001
TREY MURPHY III,2022,22.8,79,Nor,F,31.0,14.5,3.6000000000000005,1.4,1.1,0.5,0.8,23.42
TREY MURPHY III,2023,23.8,57,Nor,F,29.7,14.8,4.9,2.2,0.9,0.5,0.6,27.58
TREY MURPHY III,2024,24.8,53,Nor,F,35.0,21.2,5.099999999999999,3.5,1.1,0.6999999999999998,1.8999999999999997,36.07
TRISTAN DA SILVA,2024,23.9,74,Orl,F,22.0,7.200000000000001,3.3,1.5,0.4,0.2,0.8,14.409999999999998
TRISTAN THOMPSON,2020,30.18,54,Bos,C-F,23.8,7.6,8.1,1.2,0.44,0.61,1.15,21.120000000000005
TRISTAN THOMPSON,2021,31.08,57,Sac,C-F,15.728070175438596,6.075438596491227,5.0543859649122815,0.5929824561403508,0.40456140350877196,0.36666666666666664,0.7905263157894737,14.553333333333335
TRISTAN THOMPSON,2023,33.1,49,Cle,C-F,11.2,3.3,3.6,1.0,0.2,0.3,0.6,10.020000000000001
TRISTAN THOMPSON,2024,34.1,40,Cle,C-F,8.2,1.7,3.4,0.6,0.1,0.3,0.4,7.479999999999999
TRISTAN VUKCEVIC,2023,21.1,10,Was,F,15.3,8.5,3.6,1.3,0.5,0.7,1.0,17.369999999999997
TRISTAN VUKCEVIC,2024,22.1,35,Was,F,14.6,9.4,3.7,1.1,0.3,0.7,1.2,17.290000000000003
TRISTEN NEWTON,2024,24.0,8,Ind,G,2.0125,0.375,0.48750000000000004,0.2375,0.11249999999999999,0.0,0.2375,1.41625
TROY BROWN JR,2020,21.8,34,Was,G-F,15.420588235294117,4.758823529411765,3.091176470588235,0.8617647058823531,0.29294117647058826,0.17470588235294118,0.6147058823529412,10.549117647058823
TROY BROWN JR,2021,22.7,66,Chi,G-F,16.0,4.3,3.1,1.0,0.53,0.08,0.39,10.959999999999999
TROY BROWN JR,2022,23.7,76,Lal,G-F,24.5,7.1000000000000005,4.1,1.3,0.8,0.2,0.6,16.669999999999998
TROY BROWN JR,2023,24.7,59,Min,G-F,14.008474576271187,4.2,2.4220338983050844,0.9745762711864407,0.38644067796610165,0.06271186440677966,0.5,9.415762711864406
TY JEROME,2020,23.86,33,Okc,G-F,23.9,10.7,2.8,3.6,0.61,0.18,1.42,20.409999999999997
TY JEROME,2021,24.76,48,Okc,G-F,16.7,7.099999999999999,1.6000000000000003,2.3,0.63,0.10000000000000002,0.77,13.89
TY JEROME,2022,25.8,45,Gol,G-F,18.1,6.9,1.7,3.0,0.5,0.1,0.7,14.840000000000003
TY JEROME,2023,26.8,2,Cle,G-F,7.4,2.0,0.5,1.5,0.0,0.0,0.5,4.35
TY JEROME,2024,27.8,70,Cle,G-F,19.9,12.5,2.5,3.4,1.1,0.0,1.3,22.6
TY-SHON ALEXANDER,2020,22.84,15,Pho,G,3.2,0.6,0.7,0.4,0.0,0.07,0.2,2.05
TYLER BEY,2020,23.26,18,Dal,F,3.9000000000000004,1.0,1.0,0.2,0.0,0.060000000000000005,0.17,2.5100000000000002
TYLER COOK,2020,23.65,32,Det,F,13.65,4.875,3.0375,0.5,0.25375,0.061250000000000006,0.6875,9.5275
TYLER COOK,2021,24.55,20,Chi,F,10.0,3.4,2.7,0.2,0.2,0.2,0.35,7.790000000000001
TYLER DORSEY,2022,27.2,3,Dal,G,2.7999999999999994,3.0,0.6999999999999998,0.0,0.0,0.0,0.0,4.4399999999999995
TYLER HALL,2021,25.05,1,Nyk,G,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYLER HERRO,2020,21.32,54,Mia,G,30.3,15.1,4.9,3.4,0.65,0.31,1.87,27.09
TYLER HERRO,2021,22.22,66,Mia,G,32.6,20.7,5.0,4.0,0.67,0.12,2.64,32.43
TYLER HERRO,2022,23.2,67,Mia,G,34.9,20.1,5.4,4.2,0.8,0.2,2.4,34.080000000000005
TYLER HERRO,2023,24.2,42,Mia,G,33.5,20.8,5.3,4.5,0.7,0.1,2.2,34.10999999999999
TYLER HERRO,2024,25.2,77,Mia,G,35.4,23.9,5.2,5.5,0.8999999999999999,0.2,2.6,39.09
TYLER JOHNSON,2020,29.03,39,Bro,G,17.5,5.4,2.0,1.2,0.36,0.0,0.44,10.240000000000002
TYLER JOHNSON,2021,29.929999999999996,6,Phi,G,15.199999999999998,2.85,2.0,1.2,0.5,0.5,0.33,9.72
TYLER KOLEK,2024,24.0,41,Nyk,G,7.199999999999999,2.0,0.7,1.7000000000000002,0.3,0.10000000000000002,0.4000000000000001,6.189999999999999
TYLER SMITH,2024,20.4,23,Mil,F,5.3,2.9,1.1,0.2,0.1,0.2,0.3,5.12
TYRELL TERRY,2020,20.63,11,Dal,G,5.1,1.0,0.5,0.5,0.45,0.0,0.18,3.52
TYRELL TERRY,2021,21.53,2,Mem,G,1.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
TYRESE HALIBURTON,2020,21.21,58,Sac,G,30.1,13.0,3.0,5.3,1.33,0.48,1.59,28.39
TYRESE HALIBURTON,2021,22.109999999999996,77,Sac,G,34.97402597402598,15.380519480519483,4.035064935064935,8.142857142857142,1.7440259740259738,0.6396103896103896,2.607922077922078,36.97987012987013
TYRESE HALIBURTON,2022,23.1,56,Ind,G,33.6,20.7,3.7,10.4,1.6,0.4,2.5,41.839999999999996
TYRESE HALIBURTON,2023,24.1,69,Ind,G,32.2,20.1,3.8999999999999995,10.9,1.2,0.7,2.3,44.53000000000001
TYRESE HALIBURTON,2024,25.1,73,Ind,G,33.6,18.6,3.5,9.2,1.4,0.7,1.6,41.3
TYRESE MARTIN,2022,24.1,16,Atl,G,4.1,1.3,0.8,0.1,0.1,0.0,0.1,2.3099999999999996
TYRESE MARTIN,2024,26.1,60,Bro,F,21.9,8.7,3.7,2.0,0.6,0.2,1.2,17.34
TYRESE MAXEY,2020,20.53,61,Phi,G,15.3,8.0,1.7,2.0,0.43,0.21,0.67,14.29
TYRESE MAXEY,2021,21.43,75,Phi,G,35.3,17.5,3.2,4.3,0.73,0.43,1.17,30.1
TYRESE MAXEY,2022,22.4,60,Phi,G,33.6,20.3,2.9,3.5,0.8,0.1,1.3,30.43
TYRESE MAXEY,2023,23.4,70,Phi,G,37.5,25.9,3.7,6.2,1.0,0.5,1.7,42.44
TYRESE MAXEY,2024,24.4,52,Phi,G,37.7,26.300000000000004,3.3,6.1,1.8000000000000003,0.4,2.4,43.61
TYRONE WALLACE,2021,27.84,6,Nor,G,12.5,2.7999999999999994,1.3,0.20000000000000004,0.5,0.17,0.33,6.339999999999999
TYSON ETIENNE,2024,20.0,7,Bro,G,21.6,7.9,1.3,1.7,0.4,0.1,1.1,12.410000000000002
TYTY WASHINGTON JR,2022,21.4,31,Hou,G,14.0,4.7,1.5,1.5,0.5,0.1,0.5,9.75
TYTY WASHINGTON JR,2023,22.4,11,Mil,G,5.1,1.3,0.5,0.5,0.3,0.0,0.2,3.3499999999999996
TYTY WASHINGTON JR,2024,23.4,16,Pho,G,7.4,2.2,0.8,1.0,0.2,0.0,0.2,5.06
TYUS JONES,2020,25.02,70,Mem,G,17.5,6.3,2.0,3.7,0.9,0.09,0.69,16.529999999999998
TYUS JONES,2021,25.92,73,Mem,G,21.2,8.7,2.4,4.4,0.9,0.03,0.63,20.34
TYUS JONES,2022,26.9,80,Mem,G,24.2,10.3,2.5,5.2,1.0,0.1,0.9,22.600000000000005
TYUS JONES,2023,27.9,66,Was,G,29.3,12.0,2.7,7.3,1.1,0.3,1.0,29.389999999999997
TYUS JONES,2024,28.900000000000002,81,Pho,G,26.8,10.2,2.4,5.3,0.9,0.09999999999999999,1.1,22.929999999999996
UDOKA AZUBUIKE,2020,21.66,15,Uta,C-F,3.8,1.1,0.9,0.0,0.07,0.2700000000000001,0.2,3.0
UDOKA AZUBUIKE,2021,22.57,17,Uta,C-F,11.5,4.7,4.2,0.0,0.06,0.65,0.71,11.16
UDOKA AZUBUIKE,2022,23.6,36,Uta,C-F,10.0,3.5,3.3,0.3,0.2,0.4,0.5,9.509999999999998
UDOKA AZUBUIKE,2023,24.6,16,Pho,C-F,7.1,2.2,2.0,0.2,0.1,0.4,0.3,6.1
UDONIS HASLEM,2020,40.94,1,Mia,F,2.7,4.0,1.0,0.0,0.0,0.0,0.0,5.2
UDONIS HASLEM,2021,41.84,13,Mia,F,6.4,2.5,1.9,0.3,0.08,0.08,0.38,5.33
UDONIS HASLEM,2022,42.8,7,Mia,F,10.1,3.9,1.6,0.0,0.1,0.3,0.1,7.82
ULRICH CHOMCHE,2024,19.3,7,Tor,C,4.6,0.7,1.1,0.3,0.0,0.1,0.3,2.4699999999999998
USMAN GARUBA,2021,20.09,24,Hou,F,10.0,2.0,3.5,0.6999999999999998,0.42,0.46,0.25,9.64
USMAN GARUBA,2022,21.1,75,Hou,F,12.9,3.0,4.1,0.9,0.6,0.4,0.6,10.770000000000001
USMAN GARUBA,2023,22.100000000000005,6,Gol,F,3.0,0.5,1.2,0.20000000000000004,0.20000000000000004,0.5,0.3,4.04
VASILIJE MICIC,2023,30.3,60,Okc,G,19.6,7.05,1.45,4.35,0.5,0.1,1.65,15.464999999999998
VASILIJE MICIC,2024,31.200000000000003,41,Cha,G,19.114634146341462,6.585365853658536,2.1560975609756095,3.097560975609756,0.351219512195122,0.0,1.9170731707317075,12.95560975609756
VERNON CAREY JR,2020,20.22,19,Cha,F-C,6.0,2.4,1.4,0.1,0.05,0.26,0.26,4.900000000000001
VERNON CAREY JR,2021,21.12,7,Cha,F-C,6.299999999999999,2.857142857142857,1.7285714285714284,0.0,0.2842857142857143,0.14142857142857143,0.43000000000000005,5.778571428571429
VERNON CAREY JR,2022,22.1,11,Was,F-C,2.6,0.5,1.0,0.3,0.2,0.2,0.2,2.55
VICTOR OLADIPO,2020,29.03,33,Hou,G,32.75454545454546,19.757575757575758,4.887878787878789,4.6000000000000005,1.3948484848484848,0.42363636363636364,2.515151515151515,35.46333333333333
VICTOR OLADIPO,2021,29.93,8,Mia,G,21.6,12.4,2.9,3.5,0.63,0.13,2.0,21.410000000000004
VICTOR OLADIPO,2022,30.9,42,Mia,G,26.300000000000004,10.7,3.0,3.5,1.4,0.3,2.1,21.049999999999994
VICTOR WEMBANYAMA,2023,20.3,71,San,F,29.699999999999996,21.4,10.6,3.8999999999999995,1.2,3.6,3.6999999999999997,50.67
VICTOR WEMBANYAMA,2024,21.3,46,San,F-C,33.2,24.3,11.0,3.7,1.1,3.8,3.2,54.55
VINCE WILLIAMS JR,2022,22.6,15,Mem,G,7.0,2.0,1.0,0.3,0.4,0.1,0.3,3.95
VINCE WILLIAMS JR,2023,23.6,52,Mem,G,27.6,10.0,5.6,3.3999999999999995,0.9000000000000001,0.7,1.8000000000000003,24.819999999999997
VINCE WILLIAMS JR,2024,24.6,27,Mem,G,18.5,6.6,3.6,2.0,0.4,0.3,1.2,14.82
VINCENT POIRIER,2020,27.579999999999995,10,Phi,C-F,3.9,0.8,1.3,0.2,0.0,0.3,0.3,3.2600000000000002
VIT KREJCI,2021,21.81,30,Okc,G,23.0,6.2,3.4,1.9,0.63,0.2700000000000001,0.97,14.860000000000001
VIT KREJCI,2022,22.8,29,Atl,G,5.7,1.2,0.9,0.6,0.2,0.0,0.2,3.2800000000000002
VIT KREJCI,2023,23.8,22,Atl,G,24.6,6.1,2.4,2.3,0.6,0.3,0.9,14.23
VIT KREJCI,2024,24.8,57,Atl,G,20.2,7.2,2.7,2.6,0.6,0.5,0.9,16.740000000000002
VLATKO CANCAR,2020,24.1,41,Den,F,6.900000000000001,2.1,1.2,0.3,0.27,0.05000000000000001,0.34,4.610000000000001
VLATKO CANCAR,2021,25.0,15,Den,F,11.8,4.1,2.1,1.1,0.13,0.2,0.6,8.66
VLATKO CANCAR,2022,26.0,60,Den,F,14.8,5.0,2.1,1.3,0.4,0.2,0.6,10.37
VLATKO CANCAR,2024,28.0,13,Den,F,10.400000000000002,1.8000000000000003,2.5,0.7,0.2,0.2,0.8,6.249999999999999
WALKER KESSLER,2022,21.7,74,Uta,C,23.0,9.2,8.4,0.9000000000000001,0.4,2.3,0.8,28.530000000000005
WALKER KESSLER,2023,22.7,64,Uta,C,23.3,8.1,7.5,0.9,0.5,2.4,1.0,26.150000000000002
WALKER KESSLER,2024,23.7,58,Uta,C,30.0,11.1,12.2,1.7,0.6,2.4,1.5,35.790000000000006
WAYNE ELLINGTON,2020,33.46,46,Det,G,22.0,9.6,1.8,1.5,0.39,0.2,0.72,15.06
WAYNE ELLINGTON,2021,34.37,43,Lal,G,18.8,6.7,1.8,0.7,0.53,0.12000000000000001,0.44000000000000006,11.42
WAYNE SELDEN,2021,27.53,3,Nyk,G,6.400000000000001,1.7,0.3,0.3,0.0,0.0,0.0,2.51
WENDELL CARTER JR,2020,22.090000000000003,54,Chi,C-F,25.433333333333334,11.225925925925926,8.207407407407409,1.9555555555555557,0.6455555555555555,0.7785185185185185,1.4444444444444444,26.835925925925924
WENDELL CARTER JR,2021,22.99,62,Orl,C-F,29.9,15.0,10.4,2.8,0.58,0.69,1.89,33.6
WENDELL CARTER JR,2022,24.0,57,Orl,C-F,29.6,15.2,8.7,2.3,0.5,0.6,1.9,31.990000000000002
WENDELL CARTER JR,2023,25.0,55,Orl,C,25.6,11.0,6.9,1.7,0.6,0.5,1.2,23.930000000000003
WENDELL CARTER JR,2024,26.0,68,Orl,C-F,25.9,9.1,7.2,2.0,0.8,0.6,1.1,23.84
WENDELL MOORE JR,2022,21.6,29,Min,G,5.3,1.4,0.6,0.6,0.3,0.2,0.3,3.6200000000000006
WENDELL MOORE JR,2023,22.6,25,Min,G,3.0,0.7,0.5,0.2,0.2,0.0,0.2,2.0
WENDELL MOORE JR,2024,23.6,36,Det,G,13.833333333333334,4.177777777777778,2.6444444444444444,1.2000000000000002,0.5444444444444445,0.15555555555555556,0.7666666666666667,10.484444444444446
WENYEN GABRIEL,2020,24.14,21,Nor,F,11.5,3.3999999999999995,2.6,0.5,0.43,0.38,0.71,8.989999999999998
WENYEN GABRIEL,2021,25.04,26,Lal,F,13.81153846153846,5.426923076923076,3.7115384615384617,0.5076923076923077,0.1926923076923077,0.4196153846153846,0.6123076923076923,11.866923076923078
WENYEN GABRIEL,2022,26.0,68,Lal,F,15.1,5.5,4.2,0.5,0.4,0.5,0.7,13.89
WENYEN GABRIEL,2023,27.1,5,Mem,F,16.2,3.4,5.0,0.6,0.4,0.4,1.6,11.1
WES IWUNDU,2020,26.41,41,Dal,F,13.158536585365853,2.4073170731707316,2.207317073170732,0.4000000000000001,0.36365853658536584,0.09926829268292683,0.4619512195121951,6.582926829268292
WES IWUNDU,2021,27.31,3,Atl,F,27.399999999999995,7.3,4.3,0.0,0.33,0.0,0.33,13.12
WESLEY MATTHEWS,2020,34.59,58,Lal,G,19.5,4.8,1.6,0.9,0.6399999999999999,0.28,0.45,10.38
WESLEY MATTHEWS,2021,35.49,49,Mil,G,20.5,5.1,1.9,0.7,0.47,0.16,0.37,9.950000000000001
