NAME,SEASON,AGE,GP,TEAM,POS,MpG,PpG,RpG,ApG,SpG,BpG,TOpG,FPpG,FPpG_next,GP_next,FP_total,FP_total_next
BRANDON CLARKE,2020,24.66,59,Mem,F-G,24.0,10.3,5.6,1.6,1.03,0.86,0.56,24.530000000000005,23.129999999999995,64.0,1447.2700000000002,1480.3199999999997
BRANDON CLARKE,2021,25.56,64,Mem,F,19.5,10.4,5.3,1.3,0.59,1.06,0.53,23.129999999999995,22.35,56.0,1480.3199999999997,1251.6000000000001
BRANDON CLARKE,2022,26.6,56,Mem,F,19.5,10.0,5.5,1.3,0.6,0.7,1.0,22.35,24.810000000000002,6.0,1251.6000000000001,148.86
BRANDON CLARKE,2023,27.600000000000005,6,Mem,F,22.399999999999995,11.300000000000002,5.3,1.5,0.8000000000000002,1.0,0.5,24.810000000000002,19.52,64.0,148.86,1249.28
BRANDON GOODWIN,2020,25.62,47,Atl,G,13.2,4.9,1.5,2.0,0.36,0.0,0.7699999999999999,10.01,11.96,36.0,470.46999999999997,430.56000000000006
BRANDON INGRAM,2020,23.7,61,Nor,F,34.3,23.8,4.9,4.9,0.69,0.59,2.51,38.36000000000001,38.52,55.0,2339.9600000000005,2118.6000000000004
BRANDON INGRAM,2021,24.61,55,Nor,F,34.0,22.7,5.8,5.6,0.62,0.45,2.75,38.52,42.7,45.0,2118.6000000000004,1921.5000000000002
BRANDON INGRAM,2022,25.6,45,Nor,F,34.2,24.7,5.5,5.8,0.7,0.4,3.3,42.7,37.169999999999995,64.0,1921.5000000000002,2378.8799999999997
BRANDON INGRAM,2023,26.6,64,Nor,F,32.9,20.8,5.1,5.7,0.8,0.6,2.5,37.169999999999995,37.42,18.0,2378.8799999999997,673.5600000000001
BRANDON MILLER,2023,21.4,74,Cha,F,32.2,17.3,4.3,2.4,0.9000000000000001,0.6,1.8000000000000003,28.76,34.88,27.0,2128.2400000000002,941.7600000000001
BRANDON WILLIAMS,2021,22.38,24,Por,G,26.7,12.9,3.1,3.9,1.0,0.42,2.42,24.310000000000002,5.859999999999999,17.0,583.44,99.61999999999999
BRANDON WILLIAMS,2023,24.4,17,Dal,G,6.6,3.2,0.8,1.0,0.1,0.1,0.4,5.859999999999999,15.41,33.0,99.61999999999999,508.53000000000003
BRAXTON KEY,2021,25.15,11,Det,F,17.927272727272726,7.218181818181818,4.6000000000000005,0.990909090909091,0.9990909090909091,1.0881818181818181,1.0,19.48636363636364,1.9600000000000002,3.0,214.35000000000005,5.880000000000001
BRAXTON KEY,2022,26.2,3,Det,F,3.0,1.3,0.3,0.0,0.0,0.0,0.0,1.9600000000000002,3.4300000000000006,20.0,5.880000000000001,68.60000000000001
BRAXTON KEY,2023,27.2,20,Den,F,3.0,1.1,0.9,0.5,0.1,0.1,0.1,3.4300000000000006,3.6399999999999992,3.0,68.60000000000001,10.919999999999998
BRICE SENSABAUGH,2023,20.5,32,Uta,F,18.3,7.5,3.2,1.7,0.4,0.2,1.5,14.19,17.35,71.0,454.08,1231.8500000000001
BRODRIC THOMAS,2020,24.3,32,Cle,G,12.487499999999999,3.8999999999999995,1.7,0.9125,0.46875,0.31125,0.685,8.96375,4.09,12.0,286.84,49.08
BROOK LOPEZ,2020,33.12,70,Mil,C,27.2,12.3,5.0,0.7,0.57,1.47,0.91,24.560000000000002,22.459999999999997,13.0,1719.2000000000003,291.97999999999996
BROOK LOPEZ,2021,34.03,13,Mil,C,23.0,12.400000000000002,4.1,0.5,0.62,1.15,0.92,22.459999999999997,34.089999999999996,78.0,291.97999999999996,2659.0199999999995
BROOK LOPEZ,2022,35.0,78,Mil,C,30.4,15.9,6.7,1.3,0.5,2.5,1.4,34.089999999999996,28.84,79.0,2659.0199999999995,2278.36
BROOK LOPEZ,2023,36.0,79,Mil,C,30.5,12.5,5.2,1.6,0.5,2.4,1.0,28.84,28.1,80.0,2278.36,2248.0
BRUCE BROWN,2020,24.75,65,Bro,G-F,22.3,8.8,5.4,1.6,0.86,0.43,0.83,20.72,22.5,72.0,1346.8,1620.0
BRUCE BROWN,2021,25.65,72,Bro,G-F,24.6,9.0,4.8,2.1,1.07,0.72,0.78,22.5,22.719999999999995,80.0,1620.0,1817.5999999999997
BRUCE BROWN,2022,26.7,80,Den,G-F,28.5,11.5,4.1,3.4,1.1,0.6,1.5,22.719999999999995,22.387462686567165,67.0,1817.5999999999997,1499.96
BRUCE BROWN,2023,27.700000000000003,67,Tor,G-F,27.822388059701492,10.83134328358209,4.243283582089552,2.847761194029851,0.8970149253731343,0.25074626865671645,1.2507462686567166,22.387462686567165,18.334146341463416,41.0,1499.96,751.7
BRUNO FERNANDO,2020,22.75,33,Atl,F-C,6.8,1.5,2.4,0.3,0.12,0.09,0.64,4.820000000000001,6.29,30.0,159.06000000000003,188.7
BRUNO FERNANDO,2021,23.66,30,Bos,F-C,5.066666666666666,2.966666666666667,1.8666666666666667,0.23333333333333334,0.03333333333333333,0.36666666666666664,0.4666666666666667,6.29,12.236410256410258,39.0,188.7,477.22
BRUNO FERNANDO,2022,24.7,39,Hou,F-C,10.366666666666667,3.956410256410256,3.48974358974359,0.8153846153846154,0.158974358974359,0.876923076923077,0.6,12.236410256410258,15.559999999999999,45.0,477.22,700.1999999999999
BRUNO FERNANDO,2023,25.7,45,Atl,F-C,15.2,6.3,4.3,1.0,0.6,0.6,1.0,15.559999999999999,9.95,17.0,700.1999999999999,169.14999999999998
BRYCE MCGOWENS,2022,20.4,46,Cha,G,17.1,5.3,2.0,1.2,0.3,0.1,0.9,10.1,9.790000000000001,59.0,464.59999999999997,577.61
BRYCE MCGOWENS,2023,21.4,59,Cha,G,14.9,5.1,1.7,0.9,0.4,0.2,0.5,9.790000000000001,1.54,13.0,577.61,20.02
BRYN FORBES,2020,27.82,70,Mil,G,19.3,10.0,1.6,0.6,0.33,0.01,0.63,13.209999999999999,12.366,75.0,924.6999999999999,927.4499999999999
BRYN FORBES,2021,28.72,75,San,G,17.133333333333333,8.866666666666667,1.2733333333333334,1.0,0.33666666666666667,0.07066666666666667,0.7506666666666666,12.366,5.77,25.0,927.4499999999999,144.25
BUDDY BOEHEIM,2022,23.4,10,Det,F,9.0,1.6,0.6,0.4,0.2,0.0,0.0,3.5200000000000005,5.35,10.0,35.2,53.5
BUDDY HIELD,2020,28.41,71,Sac,G,34.3,16.6,4.7,3.6,0.89,0.42,1.83,29.74,26.77345679012345,81.0,2111.54,2168.6499999999996
BUDDY HIELD,2021,29.309999999999995,81,Sac,G,30.846913580246913,15.619753086419754,4.353086419753087,2.830864197530864,0.8860493827160495,0.3053086419753087,1.8903703703703705,26.77345679012345,27.7,80.0,2168.6499999999996,2216.0
BUDDY HIELD,2022,30.3,80,Ind,G,31.0,16.8,5.0,2.8,1.2,0.3,1.7,27.7,22.756666666666668,84.0,2216.0,1911.5600000000002
BUDDY HIELD,2023,31.300000000000004,84,Ind,G,25.738095238095237,12.076190476190476,3.2,2.8142857142857145,0.8,0.48571428571428565,1.2380952380952381,22.756666666666668,19.54,82.0,1911.5600000000002,1602.28
CADE CUNNINGHAM,2021,20.54,64,Det,G,32.6,17.4,5.5,5.6,1.22,0.67,3.66,34.41,38.13999999999999,12.0,2202.24,457.67999999999995
CADE CUNNINGHAM,2022,21.5,12,Det,G,33.4,19.9,6.2,6.0,0.8000000000000002,0.6,3.2999999999999994,38.13999999999999,39.61000000000001,62.0,457.67999999999995,2455.8200000000006
CADE CUNNINGHAM,2023,22.6,62,Det,G,33.5,22.7,4.3,7.5,0.9,0.4,3.4,39.61000000000001,48.07,70.0,2455.8200000000006,3364.9
CALEB HOUSTAN,2022,20.2,51,Orl,G,15.9,3.8,1.9,0.6,0.2,0.1,0.4,7.18,7.629999999999999,59.0,366.18,450.16999999999996
CALEB HOUSTAN,2023,21.3,59,Orl,G,13.8,4.3,1.4,0.5,0.3,0.1,0.3,7.629999999999999,7.86,58.0,450.16999999999996,455.88
CALEB MARTIN,2020,25.63,53,Cha,F,15.4,5.0,2.7000000000000006,1.3,0.6999999999999998,0.23000000000000004,0.62,12.360000000000001,18.95,60.0,655.08,1137.0
CALEB MARTIN,2021,26.54,60,Mia,F,22.9,9.2,3.8,1.1,0.97,0.5,0.87,18.95,21.759999999999994,71.0,1137.0,1544.9599999999996
CALEB MARTIN,2022,27.5,71,Mia,F,29.300000000000004,9.6,4.8,1.6,1.0,0.4,1.1,21.759999999999994,20.98,64.0,1544.9599999999996,1342.72
CALEB MARTIN,2023,28.5,64,Mia,F,27.4,10.0,4.4,2.2,0.7,0.5,1.2,20.98,19.227777777777778,45.0,1342.72,865.25
CAM REDDISH,2020,21.71,26,Atl,F-G,28.9,11.2,4.0,1.3000000000000003,1.27,0.35,1.31,21.5,16.882448979591835,49.0,559.0,827.2399999999999
CAM REDDISH,2021,22.609999999999996,49,Atl,F-G,20.644897959183673,10.124489795918368,2.163265306122449,0.9775510204081633,0.9810204081632654,0.30469387755102045,1.1614285714285713,16.882448979591835,18.025,40.0,827.2399999999999,721.0
CAM REDDISH,2022,23.6,40,Nyk,F-G,24.75,9.7,2.25,1.45,1.0,0.35,1.2,18.025,12.72,48.0,721.0,610.5600000000001
CAM REDDISH,2023,24.600000000000005,48,Lal,F-G,20.5,5.400000000000001,2.1,1.0,1.0,0.3,0.6,12.72,10.149999999999999,33.0,610.5600000000001,334.94999999999993
CAM THOMAS,2021,20.49,67,Bro,G,17.6,8.5,2.4,1.2,0.49,0.11999999999999998,0.82,14.19,16.34,57.0,950.73,931.38
CAM THOMAS,2022,21.5,57,Bro,G,16.6,10.6,1.7,1.4,0.4,0.1,1.1,16.34,31.490000000000002,66.0,931.38,2078.34
CAM THOMAS,2023,22.5,66,Bro,G,31.400000000000002,22.5,3.2,2.9,0.7,0.2,1.9,31.490000000000002,33.25999999999999,25.0,2078.34,831.4999999999998
CAM WHITMORE,2023,19.8,47,Hou,F,18.7,12.3,3.8,0.7,0.6,0.4,1.0,19.91,16.3,51.0,935.77,831.3000000000001
CAMERON JOHNSON,2020,25.2,60,Pho,F,24.0,9.6,3.3,1.4,0.62,0.2700000000000001,0.67,17.66,22.24,66.0,1059.6,1467.84
CAMERON JOHNSON,2021,26.1,66,Pho,F,26.2,12.5,4.1,1.5,0.86,0.24,0.73,22.24,26.083809523809524,42.0,1467.84,1095.52
CAMERON JOHNSON,2022,27.1,42,Bro,F,28.573809523809523,15.507142857142858,4.395238095238095,1.8571428571428572,1.1976190476190476,0.3404761904761905,0.8976190476190476,26.083809523809524,24.459999999999994,58.0,1095.52,1418.6799999999996
CAMERON JOHNSON,2023,28.1,58,Bro,F,27.6,13.4,4.3,2.4,0.8,0.3,1.0,24.459999999999994,31.26,57.0,1418.6799999999996,1781.8200000000002
CAMERON OLIVER,2020,20.0,4,Hou,F,21.9,10.8,5.3,1.3,0.5,1.0,0.75,22.86,20.35,2.0,91.44,40.7
CAMERON PAYNE,2020,26.77,60,Pho,G,18.0,8.4,2.4,3.6,0.6,0.2700000000000001,1.0,18.29,22.91,58.0,1097.3999999999999,1328.78
CAMERON PAYNE,2021,27.67,58,Pho,G,22.0,10.8,3.0,4.9,0.69,0.29,1.7799999999999998,22.91,20.390000000000004,48.0,1328.78,978.7200000000003
CAMERON PAYNE,2022,28.7,48,Pho,G,20.2,10.3,2.2,4.5,0.6999999999999998,0.20000000000000004,1.7,20.390000000000004,14.456153846153844,78.0,978.7200000000003,1127.58
CAMERON PAYNE,2023,29.7,78,Mil,G,16.68846153846154,7.432051282051282,1.4987179487179487,2.617948717948718,0.5397435897435897,0.1794871794871795,0.8589743589743589,14.456153846153844,14.18,72.0,1127.58,1020.96
CARIS LEVERT,2020,26.73,47,Ind,G,31.59787234042553,20.138297872340427,4.523404255319149,5.180851063829787,1.4002127659574468,0.6414893617021277,2.1700000000000004,37.29276595744681,29.7498275862069,58.0,1752.7600000000002,1725.4900000000002
CARIS LEVERT,2021,27.63,58,Ind,G,30.674137931034487,17.029310344827586,3.668965517241379,4.2362068965517246,0.8803448275862069,0.3944827586206897,1.8610344827586207,29.7498275862069,24.509999999999994,74.0,1725.4900000000002,1813.7399999999996
CARIS LEVERT,2022,28.6,74,Cle,G,30.300000000000004,12.1,3.8,3.8999999999999995,1.0,0.3,1.6,24.509999999999994,29.669999999999998,68.0,1813.7399999999996,2017.56
CARIS LEVERT,2023,29.6,68,Cle,G,28.8,14.0,4.1,5.1,1.1,0.5,1.7,29.669999999999998,24.033125,64.0,2017.56,1538.12
CARLIK JONES,2021,24.3,5,Dal,G,4.640000000000001,0.82,0.6,1.02,0.198,0.0,0.6,3.0639999999999996,5.69,7.0,15.319999999999999,39.830000000000005
CARMELO ANTHONY,2020,36.97,69,Por,F,24.5,13.4,3.1,1.5,0.67,0.55,0.88,22.150000000000002,23.27,69.0,1528.3500000000001,1605.6299999999999
CARSEN EDWARDS,2020,23.18,31,Bos,G,8.9,4.0,0.8,0.5,0.23,0.03,0.23,6.26,13.1,4.0,194.06,52.4
CASON WALLACE,2023,20.4,82,Okc,G,20.6,6.800000000000001,2.3,1.5,0.8999999999999999,0.5,0.5,15.51,22.230000000000004,68.0,1271.82,1511.6400000000003
CASSIUS STANLEY,2020,21.75,24,Ind,G,3.9,1.5,0.8000000000000002,0.0,0.04,0.08,0.04,2.78,10.59,9.0,66.72,95.31
CASSIUS WINSTON,2020,23.21,22,Was,G,4.5,1.9,0.4,0.5,0.09,0.05,0.23,3.32,3.19,7.0,73.03999999999999,22.33
CEDI OSMAN,2020,26.11,59,Cle,F,25.6,10.4,3.4,2.9,0.9,0.15,1.36,20.619999999999997,18.14,66.0,1216.58,1197.24
CEDI OSMAN,2021,27.01,66,Cle,F,22.1,10.7,2.2,2.0,0.79,0.15,1.02,18.14,16.01,77.0,1197.24,1232.7700000000002
CEDI OSMAN,2022,28.0,77,Cle,F,20.1,8.7,2.3,1.5,0.5,0.1,0.7,16.01,13.750000000000002,72.0,1232.7700000000002,990.0000000000001
CHANDLER HUTCHISON,2020,25.06,25,Was,F-G,13.851999999999999,4.276,3.116,0.672,0.47840000000000005,0.20160000000000003,0.7964,10.2668,1.4400000000000002,6.0,256.67,8.64
CHARLES BASSEY,2021,21.45,23,Phi,C-F,7.3,3.0,2.7,0.3,0.21999999999999997,0.74,0.35,9.22,16.650000000000002,35.0,212.06,582.7500000000001
CHARLES BASSEY,2022,22.4,35,San,C-F,14.5,5.7,5.5,1.3,0.5,0.9,1.2,16.650000000000002,12.849999999999998,19.0,582.7500000000001,244.14999999999995
CHARLES BASSEY,2023,23.5,19,San,C-F,10.8,3.3,4.0,1.1,0.4,0.9,0.8,12.849999999999998,13.190000000000001,36.0,244.14999999999995,474.84000000000003
CHARLIE BROWN JR,2020,23.29,9,Okc,G,16.9,4.4,1.8999999999999997,1.0,0.44,0.22,0.67,9.49,5.235454545454545,22.0,85.41,115.17999999999999
CHARLIE BROWN JR,2021,24.19,22,Phi,G,8.036363636363637,1.3909090909090909,1.4227272727272728,0.3,0.4540909090909091,0.1831818181818182,0.22454545454545458,5.235454545454545,1.76,8.0,115.17999999999999,14.08
CHET HOLMGREN,2023,22.0,82,Okc,C,29.399999999999995,16.5,7.900000000000001,2.4,0.6,2.3,1.6000000000000003,36.68,34.50000000000001,32.0,3007.7599999999998,1104.0000000000002
CHIMEZIE METU,2020,24.15,36,Sac,F-C,13.6,6.3,3.1,0.8,0.39,0.53,0.81,13.169999999999998,20.240000000000002,60.0,474.11999999999995,1214.4
CHIMEZIE METU,2021,25.06,60,Sac,F-C,21.3,8.9,5.6,1.0,0.85,0.53,1.02,20.240000000000002,13.700000000000001,66.0,1214.4,904.2
CHIMEZIE METU,2022,26.1,66,Sac,F-C,10.4,4.9,3.0,0.6,0.3,0.3,0.5,13.700000000000001,14.757843137254902,51.0,904.2,752.65
CHRIS BOUCHER,2020,28.35,60,Tor,F-C,24.2,13.6,6.7,1.1,0.58,1.85,0.77,29.81,21.37,80.0,1788.6,1709.6000000000001
CHRIS BOUCHER,2021,29.25,80,Tor,F-C,21.1,9.4,6.2,0.3,0.6,0.9399999999999998,0.54,21.37,20.0,76.0,1709.6000000000001,1520.0
CHRIS BOUCHER,2022,30.2,76,Tor,F-C,20.0,9.4,5.5,0.4,0.6,0.8,0.5,20.0,13.87,50.0,1520.0,693.5
CHRIS BOUCHER,2023,31.3,50,Tor,F-C,14.1,6.4,4.1,0.5,0.3,0.5,0.6,13.87,18.849999999999998,50.0,693.5,942.4999999999999
CHRIS CHIOZZA,2020,25.49,22,Bro,G,10.6,4.0,1.1,3.0,0.32,0.27,0.73,10.860000000000001,6.370000000000001,34.0,238.92000000000002,216.58000000000004
CHRIS DUARTE,2021,24.83,55,Ind,G,28.0,13.1,4.1,2.1,1.02,0.18,1.64,23.13,13.9,46.0,1272.1499999999999,639.4
CHRIS DUARTE,2022,25.8,46,Ind,G,19.5,7.9,2.5,1.4,0.5,0.2,0.9,13.9,8.51,59.0,639.4,502.09
CHRIS DUARTE,2023,26.8,59,Sac,G,12.2,3.9,1.8,0.7,0.5,0.1,0.4,8.51,4.19,17.0,502.09,71.23
CHRIS LIVINGSTON,2023,20.5,21,Mil,F,4.3,1.2,1.0,0.2,0.1,0.0,0.2,2.8,4.04,21.0,58.8,84.84
CHRIS PAUL,2020,36.03,70,Pho,G,31.4,16.4,4.4,8.9,1.43,0.26,2.23,37.870000000000005,40.34,65.0,2650.9000000000005,2622.1000000000004
CHRIS PAUL,2021,36.93,65,Pho,G,32.9,14.7,4.4,10.8,1.86,0.31,2.35,40.34,34.11,59.0,2622.1000000000004,2012.49
CHRIS PAUL,2022,37.9,59,Pho,G,32.0,13.9,4.3,8.9,1.5,0.4,1.9,34.11,26.68,58.0,2012.49,1547.44
CHRIS PAUL,2023,38.9,58,Gol,G,26.4,9.2,3.9,6.8,1.2,0.1,1.3,26.68,27.42,82.0,1547.44,2248.44
CHRIS SILVA,2020,24.66,15,Mia,F,6.14,2.1133333333333337,1.8199999999999998,0.36666666666666664,0.066,0.39666666666666667,0.6679999999999999,5.567333333333334,7.518000000000001,10.0,83.51,75.18
CHRIS SILVA,2021,25.56,10,Mia,F,9.08,2.61,3.6100000000000003,0.72,0.0,0.099,0.8009999999999999,7.518000000000001,2.8,1.0,75.18,2.8
CHRISTIAN BRAUN,2022,22.0,76,Den,G,15.5,4.7,2.4,0.8,0.5,0.2,0.5,11.88,16.14,82.0,902.8800000000001,1323.48
CHRISTIAN BRAUN,2023,23.0,82,Den,G,20.2,7.300000000000001,3.7000000000000006,1.6000000000000003,0.5,0.4000000000000001,0.7,16.14,29.34,79.0,1323.48,2317.86
CHRISTIAN KOLOKO,2022,22.8,58,Tor,C,13.8,3.1,2.9,0.5,0.4,1.0,0.3,10.93,7.5,37.0,633.9399999999999,277.5
CHRISTIAN WOOD,2020,25.64,41,Hou,F,32.3,21.0,9.6,1.7000000000000002,0.8300000000000001,1.17,1.9500000000000002,39.11999999999999,36.87,68.0,1603.9199999999996,2507.16
CHRISTIAN WOOD,2021,26.54,68,Hou,F,30.8,17.9,10.1,2.3,0.78,0.9699999999999999,1.85,36.87,31.65999999999999,67.0,2507.16,2121.2199999999993
CHRISTIAN WOOD,2022,27.5,67,Dal,F,25.9,16.6,7.3,1.8,0.4,1.1,1.8,31.65999999999999,16.52,50.0,2121.2199999999993,826.0
CHUMA OKEKE,2020,22.75,45,Orl,F,25.2,7.8,4.0,2.2,1.07,0.51,0.84,19.8,22.310000000000002,70.0,891.0,1561.7000000000003
CHUMA OKEKE,2021,23.65,70,Orl,F,25.0,8.6,5.0,1.7,1.39,0.6,0.81,22.310000000000002,13.519999999999998,27.0,1561.7000000000003,365.03999999999996
CHUMA OKEKE,2022,24.6,27,Orl,F,19.2,4.7,3.6,1.4,0.7,0.4,0.6,13.519999999999998,5.539999999999998,47.0,365.03999999999996,260.37999999999994
CHUMA OKEKE,2023,25.699999999999996,47,Orl,F,9.2,2.3,1.6999999999999997,0.4,0.2,0.1,0.3,5.539999999999998,17.28777777777778,9.0,260.37999999999994,155.59000000000003
CJ ELLEBY,2020,20.92,30,Por,F-G,6.4,2.3,1.1,0.3,0.2,0.1,0.17,4.8,14.55,58.0,144.0,843.9000000000001
CJ MCCOLLUM,2020,29.66,47,Por,G,34.0,23.1,3.8999999999999995,4.7,0.94,0.45000000000000007,1.36,37.64,37.3258064516129,62.0,1769.08,2314.2
CJ MCCOLLUM,2021,30.559999999999995,62,Por,G,34.61290322580645,22.093548387096778,4.3838709677419345,5.0451612903225795,1.1293548387096777,0.35354838709677416,2.0448387096774194,37.3258064516129,35.93000000000001,75.0,2314.2,2694.7500000000005
CJ MCCOLLUM,2022,31.6,75,Nor,G,35.3,20.9,4.4,5.7,0.9,0.5,2.4,35.93000000000001,34.86,66.0,2694.7500000000005,2300.7599999999998
CJ MCCOLLUM,2023,32.6,66,Nor,G,32.7,20.0,4.3,4.6,0.9,0.6,1.7,34.86,33.510000000000005,56.0,2300.7599999999998,1876.5600000000004
CLINT CAPELA,2020,27.0,63,Atl,C,30.1,15.2,14.3,0.8,0.7,2.05,1.16,40.650000000000006,32.65,74.0,2560.9500000000003,2416.1
CLINT CAPELA,2021,27.9,74,Atl,C,27.6,11.1,11.9,1.2,0.76,1.26,0.59,32.65,31.45,65.0,2416.1,2044.25
CLINT CAPELA,2022,28.9,65,Atl,C,26.6,12.0,11.0,0.9,0.7,1.2,0.8,31.45,31.32,73.0,2044.25,2286.36
CLINT CAPELA,2023,29.9,73,Atl,C,25.8,11.5,10.6,1.2,0.6,1.5,1.0,31.32,24.35,55.0,2286.36,1339.25
COBY WHITE,2020,21.25,69,Chi,G,31.199999999999996,15.099999999999998,4.1,4.8,0.55,0.22,2.26,27.269999999999996,21.48,61.0,1881.6299999999997,1310.28
COBY WHITE,2021,22.15,61,Chi,G,27.5,12.7,3.0,2.9,0.48,0.18,1.15,21.48,18.48,74.0,1310.28,1367.52
COBY WHITE,2022,23.1,74,Chi,G,23.4,9.7,2.9,2.8,0.7,0.1,1.0,18.48,32.75,79.0,1367.52,2587.25
COBY WHITE,2023,24.2,79,Chi,G,36.5,19.1,4.5,5.1,0.7,0.2,2.1,32.75,32.49,74.0,2587.25,2404.26
CODY MARTIN,2020,25.63,52,Cha,F,16.3,4.0,3.1000000000000005,1.6999999999999997,0.73,0.23,0.77,12.379999999999999,20.46,71.0,643.76,1452.66
CODY MARTIN,2021,26.54,71,Cha,F,26.3,7.700000000000001,4.0,2.5,1.24,0.45,0.86,20.46,12.98,7.0,1452.66,90.86
CODY MARTIN,2022,27.5,7,Cha,F,19.1,5.0,3.4,1.6,0.6,0.1,0.3,12.98,21.23,28.0,90.86,594.44
CODY MARTIN,2023,28.5,28,Cha,F,26.9,7.5,3.9,3.7,1.1,0.6,1.6,21.23,18.778679245283016,53.0,594.44,995.2699999999999
CODY ZELLER,2020,28.61,48,Cha,F-C,20.9,9.4,6.8,1.8,0.56,0.3499999999999999,1.06,21.930000000000003,12.78,27.0,1052.64,345.06
CODY ZELLER,2021,29.510000000000005,27,Por,F-C,13.1,5.2,4.6,0.8,0.3,0.22,0.7,12.78,15.110000000000001,15.0,345.06,226.65
CODY ZELLER,2022,30.5,15,Mia,F-C,14.4,6.5,4.3,0.7,0.2,0.3,0.9,15.110000000000001,6.769999999999999,43.0,226.65,291.10999999999996
COLBY JONES,2023,21.9,30,Sac,G,6.4,2.1,1.3,0.7,0.2,0.2,0.3,5.61,10.926923076923075,39.0,168.3,426.1499999999999
COLE ANTHONY,2020,21.0,47,Orl,G,27.1,12.900000000000002,4.7,4.1,0.64,0.38,2.26,25.490000000000006,31.620000000000005,65.0,1198.0300000000002,2055.3
COLE ANTHONY,2021,21.9,65,Orl,G,31.7,16.3,5.4,5.7,0.71,0.26,2.62,31.620000000000005,26.11,60.0,2055.3,1566.6
COLE ANTHONY,2022,22.9,60,Orl,G,25.9,13.0,4.8,3.9,0.6,0.5,1.5,26.11,22.809999999999995,81.0,1566.6,1847.6099999999997
COLE ANTHONY,2023,23.9,81,Orl,G,22.4,11.6,3.8000000000000003,2.9,0.7999999999999999,0.5,1.5999999999999999,22.809999999999995,19.450000000000003,67.0,1847.6099999999997,1303.15
COLE SWIDER,2022,23.9,7,Lal,F,5.8,1.3,1.0,0.6,0.0,0.0,0.0,4.0,3.4299999999999993,18.0,28.0,61.73999999999999
COLE SWIDER,2023,24.9,18,Mia,F,4.8,2.3,0.4,0.3,0.1,0.1,0.4,3.4299999999999993,11.166,10.0,61.73999999999999,111.66
COLIN CASTLETON,2023,23.9,16,Lal,C,3.7,1.5,0.8,0.2,0.1,0.0,0.2,2.8599999999999994,13.060769230769235,26.0,45.75999999999999,339.5800000000001
COLLIN GILLESPIE,2023,24.8,24,Den,G,9.4,3.6,0.9,1.1,0.5,0.0,0.6,7.23,14.28,33.0,173.52,471.23999999999995
COLLIN SEXTON,2020,22.36,60,Cle,G,35.3,24.3,3.1,4.4,1.05,0.17,2.78,35.49999999999999,23.02,11.0,2129.9999999999995,253.22
COLLIN SEXTON,2021,23.27,11,Cle,G,28.8,16.0,3.3,2.1,0.91,0.0,2.82,23.02,23.09,48.0,253.22,1108.32
COLLIN SEXTON,2022,24.3,48,Uta,G,23.899999999999995,14.300000000000002,2.2,2.9,0.6,0.10000000000000002,1.8,23.09,30.07,78.0,1108.32,2345.46
COLLIN SEXTON,2023,25.3,78,Uta,G,26.6,18.7,2.6,4.9,0.8,0.2,2.1,30.07,27.84,63.0,2345.46,1753.92
COREY KISPERT,2021,23.11,77,Was,F,23.4,8.2,2.7,1.1,0.44000000000000006,0.29,0.65,14.629999999999999,17.86,74.0,1126.51,1321.6399999999999
COREY KISPERT,2022,24.1,74,Was,F,28.300000000000004,11.1,2.8,1.2,0.4,0.1,0.8,17.86,20.660000000000004,80.0,1321.6399999999999,1652.8000000000002
COREY KISPERT,2023,25.1,80,Was,F,25.8,13.4,2.8,2.0,0.5,0.2,1.2,20.660000000000004,18.55,61.0,1652.8000000000002,1131.55
CORY JOSEPH,2020,29.74,63,Sac,G,22.977777777777778,8.228571428571428,2.5714285714285716,3.4047619047619047,0.9655555555555555,0.2814285714285714,1.2382539682539682,18.924126984126985,18.060000000000002,65.0,1192.22,1173.9
CORY JOSEPH,2021,30.64,65,Det,G,24.6,8.0,2.7,3.6,0.65,0.26,1.31,18.060000000000002,14.790000000000001,62.0,1173.9,916.98
CORY JOSEPH,2022,31.6,62,Det,G,19.8,6.9,1.7,3.5,0.5,0.1,0.9,14.790000000000001,6.64,26.0,916.98,172.64
CORY JOSEPH,2023,32.7,26,Gol,G,11.400000000000002,2.4,1.2,1.6,0.2,0.1,0.5,6.64,8.799999999999999,50.0,172.64,439.99999999999994
CRAIG PORTER,2023,24.1,51,Cle,G,12.7,5.6,2.1,2.3,0.4,0.3,0.9,12.77,8.46,51.0,651.27,431.46000000000004
D'ANGELO RUSSELL,2020,25.23,42,Min,G,28.5,19.0,2.6,5.8,1.07,0.43,2.67,32.65,34.040000000000006,65.0,1371.3,2212.6000000000004
D'ANGELO RUSSELL,2021,26.13,65,Min,G,31.9,18.1,3.3,7.1,0.95,0.34,2.54,34.040000000000006,32.24352112676056,71.0,2212.6000000000004,2289.29
D'ANGELO RUSSELL,2022,27.1,71,Min,G,32.421126760563375,17.780281690140843,3.0521126760563377,6.176056338028169,0.9802816901408452,0.42394366197183103,2.604225352112676,32.24352112676056,33.269999999999996,76.0,2289.29,2528.5199999999995
D'ANGELO RUSSELL,2023,28.099999999999998,76,Lal,G,32.7,18.0,3.1,6.3,0.9,0.5,2.1,33.269999999999996,25.935,58.0,2528.5199999999995,1504.23
DAISHEN NIX,2021,20.16,24,Hou,G,10.9,3.2000000000000006,1.3999999999999997,1.7,0.58,0.0,1.08,8.09,8.89,57.0,194.16,506.73
